,team_name,opponent_name,opponent_pts,team_box_id,game_id,team_id,is_home,win,pts,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pace,poss,season_year,game_date,minutes_played,neutral_site,opponent_team_id,game_number,days_rest,is_back_to_back,total_wins,total_losses,win_percentage,wins_last_5,wins_last_10,win_percentage_last_5,win_percentage_last_10,diff_pts,diff_ast,diff_tov,diff_blk,diff_blka,diff_fgm,diff_fga,diff_ftm,diff_fta,diff_pf,diff_pfd,diff_stl,diff_oreb,diff_dreb,diff_fg3m,diff_fg3a,diff_days_rest,diff_win_percentage,diff_wins_last_5,diff_wins_last_10,diff_win_percentage_last_5,diff_win_percentage_last_10,pts_rolling_mean_prev_5,ast_rolling_mean_prev_5,tov_rolling_mean_prev_5,blk_rolling_mean_prev_5,blka_rolling_mean_prev_5,fgm_rolling_mean_prev_5,fga_rolling_mean_prev_5,ftm_rolling_mean_prev_5,fta_rolling_mean_prev_5,pf_rolling_mean_prev_5,pfd_rolling_mean_prev_5,stl_rolling_mean_prev_5,reb_rolling_mean_prev_5,oreb_rolling_mean_prev_5,dreb_rolling_mean_prev_5,fg3m_rolling_mean_prev_5,fg3a_rolling_mean_prev_5,pace_rolling_mean_prev_5,diff_pts_rolling_mean_prev_5,diff_ast_rolling_mean_prev_5,diff_tov_rolling_mean_prev_5,diff_blk_rolling_mean_prev_5,diff_blka_rolling_mean_prev_5,diff_fgm_rolling_mean_prev_5,diff_fga_rolling_mean_prev_5,diff_ftm_rolling_mean_prev_5,diff_fta_rolling_mean_prev_5,diff_pf_rolling_mean_prev_5,diff_pfd_rolling_mean_prev_5,diff_stl_rolling_mean_prev_5,diff_oreb_rolling_mean_prev_5,diff_dreb_rolling_mean_prev_5,diff_fg3m_rolling_mean_prev_5,diff_fg3a_rolling_mean_prev_5,diff_days_rest_rolling_mean_prev_5,diff_win_percentage_rolling_mean_prev_5,diff_wins_last_5_rolling_mean_prev_5,diff_wins_last_10_rolling_mean_prev_5,diff_win_percentage_last_5_rolling_mean_prev_5,diff_win_percentage_last_10_rolling_mean_prev_5,pts_average,ast_average,tov_average,blk_average,blka_average,fgm_average,fga_average,ftm_average,fta_average,pf_average,pfd_average,stl_average,reb_average,oreb_average,dreb_average,fg3m_average,fg3a_average,pace_average,diff_pts_average,diff_ast_average,diff_tov_average,diff_blk_average,diff_blka_average,diff_fgm_average,diff_fga_average,diff_ftm_average,diff_fta_average,diff_pf_average,diff_pfd_average,diff_stl_average,diff_oreb_average,diff_dreb_average,diff_fg3m_average,diff_fg3a_average,diff_days_rest_average,diff_win_percentage_average,diff_wins_last_5_average,diff_wins_last_10_average,diff_win_percentage_last_5_average,diff_win_percentage_last_10_average
18,76ers,Lakers,106,1650,22000276,1610612755,True,True,107,41,85,0.482,9,25,0.36,16,26,0.615,7,31,38,24,14,10,7,2,24,20,95.0,95.0,2020-21,2021-01-27,48,0,1610612747,19.0,2.0,0,13,6,0.6842105263157895,3,5,0.6,0.5,1.0,4.0,2.0,5.0,-5.0,0.0,-1.0,0.0,1.0,4.0,-4.0,5.0,1.0,0.0,1.0,1.0,0.0,-0.05263157894736836,-1.0,-3.0,-0.20000000000000007,-0.30000000000000004,112.2,19.0,15.2,6.2,4.4,39.2,84.0,24.8,31.8,22.0,24.6,9.6,44.8,12.2,32.6,9.0,26.2,99.9,1.4,-4.8,0.2,1.8,-1.8,-0.4,-2.8,5.8,6.6,-2.6,2.6,1.0,2.2,0.6,-3.6,-6.4,0.0,0.2519931049342814,0.6,1.6,0.12000000000000004,0.15999999999999998,113.36842105263158,24.0,16.31578947368421,6.631578947368421,4.368421052631579,41.36842105263158,87.10526315789474,19.210526315789473,25.210526315789473,20.94736842105263,21.473684210526315,9.0,45.78947368421053,10.0,35.78947368421053,11.421052631578947,31.63157894736842,102.15842105263158,2.8947368421052633,-1.2105263157894737,1.1578947368421053,2.263157894736842,-2.263157894736842,1.4736842105263157,-2.736842105263158,1.263157894736842,1.4210526315789473,-0.5263157894736842,0.5263157894736842,0.8421052631578947,-0.47368421052631576,2.5789473684210527,-1.3157894736842106,-2.789473684210526,-0.21052631578947367,0.3394263427626634,0.8421052631578947,1.5789473684210527,0.16842105263157894,0.15789473684210523
19,76ers,Timberwolves,94,1612,22000294,1610612755,False,True,118,39,87,0.448,8,16,0.5,32,38,0.842,12,39,51,20,10,11,6,4,17,29,102.0,102.0,2020-21,2021-01-29,48,0,1610612750,20.0,2.0,0,14,6,0.7,4,6,0.8,0.6,24.0,0.0,-8.0,2.0,-2.0,4.0,5.0,18.0,20.0,-12.0,12.0,8.0,8.0,5.0,-2.0,-17.0,0.0,0.47777777777777775,3.0,4.0,0.6000000000000001,0.39999999999999997,112.8,19.2,13.4,5.4,4.2,40.0,84.2,23.4,30.6,23.4,23.6,10.6,41.8,10.6,31.2,9.4,26.2,98.3,2.0,-3.2,-1.8,1.2,-1.2,0.8,0.0,3.6,4.0,-0.2,0.2,4.0,1.6,-0.6,-3.2,-5.4,0.2,0.21289536057337916,0.6,0.6,0.12000000000000002,0.059999999999999984,113.6,23.8,16.0,6.6,4.35,41.25,87.1,19.85,25.85,20.75,21.85,9.1,46.05,10.1,35.95,11.25,30.85,102.1505,3.95,-1.15,0.7,2.25,-2.25,1.6,-2.35,2.1,2.35,-1.1,1.1,1.2,-0.05,2.7,-1.35,-3.5,-0.2,0.34634391451341917,0.95,1.7,0.19,0.16999999999999998
20,76ers,Pacers,110,1586,22000307,1610612755,False,True,119,45,92,0.489,8,26,0.308,21,31,0.677,14,30,44,20,12,9,8,7,21,25,100.0,99.0,2020-21,2021-01-31,48,0,1610612754,21.0,2.0,0,15,6,0.7142857142857143,4,7,0.8,0.7,9.0,-1.0,-6.0,1.0,-1.0,4.0,8.0,3.0,9.0,-4.0,4.0,3.0,5.0,-2.0,-2.0,-2.0,0.0,0.16428571428571426,1.0,2.0,0.20000000000000007,0.19999999999999996,113.0,19.2,13.6,6.0,5.0,40.6,86.0,22.6,29.2,22.8,23.6,10.4,43.8,10.8,33.0,9.2,24.0,99.1,5.2,-2.8,-2.0,1.0,-1.0,2.8,3.2,2.6,3.0,-0.8,0.8,3.8,3.0,1.4,-3.0,-7.6,0.0,0.2981945058725245,1.6,1.6,0.32,0.15999999999999998,113.85714285714286,23.61904761904762,15.80952380952381,6.666666666666667,4.476190476190476,41.42857142857143,87.33333333333333,19.904761904761905,26.095238095238095,20.761904761904763,22.0,9.095238095238095,45.95238095238095,10.285714285714286,35.666666666666664,11.095238095238095,30.61904761904762,102.04809523809524,4.190476190476191,-1.1428571428571428,0.38095238095238093,2.1904761904761907,-2.1904761904761907,1.7142857142857142,-1.8571428571428572,2.142857142857143,2.6666666666666665,-1.2380952380952381,1.2380952380952381,1.2857142857142858,0.19047619047619047,2.4761904761904763,-1.380952380952381,-3.4285714285714284,-0.19047619047619047,0.337674476407338,0.9523809523809523,1.7142857142857142,0.19047619047619047,0.1714285714285714
21,76ers,Hornets,111,1537,22000327,1610612755,False,True,118,41,79,0.519,10,24,0.417,26,32,0.813,10,30,40,23,19,9,6,4,21,22,102.5,103.0,2020-21,2021-02-03,48,0,1610612766,22.0,3.0,0,16,6,0.7272727272727273,4,8,0.8,0.8,7.0,-5.0,0.0,2.0,-2.0,2.0,-8.0,7.0,9.0,-1.0,1.0,4.0,0.0,3.0,-4.0,-13.0,1.0,0.27272727272727276,1.0,4.0,0.20000000000000007,0.4,112.4,18.6,12.0,6.2,5.4,40.6,88.2,22.8,30.6,22.4,24.4,10.4,43.6,11.6,32.0,8.4,23.6,99.3,4.6,-3.0,-4.6,0.8,-0.8,2.8,6.6,2.4,4.0,-2.0,2.0,4.6,4.0,-1.6,-3.4,-7.6,0.0,0.30783736301538156,1.8,2.2,0.36000000000000004,0.21999999999999997,114.04545454545455,23.59090909090909,15.954545454545455,6.636363636363637,4.454545454545454,41.40909090909091,86.95454545454545,20.181818181818183,26.363636363636363,20.772727272727273,22.0,9.090909090909092,45.68181818181818,10.272727272727273,35.40909090909091,11.045454545454545,30.318181818181817,102.06863636363637,4.318181818181818,-1.3181818181818181,0.36363636363636365,2.1818181818181817,-2.1818181818181817,1.7272727272727273,-2.1363636363636362,2.3636363636363638,2.9545454545454546,-1.2272727272727273,1.2272727272727273,1.4090909090909092,0.18181818181818182,2.5,-1.5,-3.8636363636363638,-0.13636363636363635,0.33472233078551683,0.9545454545454546,1.8181818181818181,0.19090909090909092,0.1818181818181818
22,76ers,Trail Blazers,121,1529,22000337,1610612755,True,False,105,39,81,0.481,7,27,0.259,20,24,0.833,8,29,37,19,18,6,3,5,15,18,101.0,101.0,2020-21,2021-02-04,48,0,1610612757,23.0,1.0,1,16,7,0.6956521739130435,4,8,0.8,0.8,-16.0,2.0,6.0,-2.0,2.0,-6.0,-17.0,2.0,1.0,-3.0,3.0,-2.0,-11.0,-5.0,-6.0,-4.0,-1.0,0.12422360248447206,2.0,3.0,0.4,0.30000000000000004,113.2,20.4,12.8,6.0,4.6,41.2,87.4,22.0,29.4,21.8,23.2,10.2,41.8,11.2,30.6,8.8,23.8,99.0,5.2,-1.8,-4.4,1.4,-1.4,3.0,5.6,2.2,4.2,-1.4,1.4,5.2,3.2,-1.4,-3.0,-8.2,0.2,0.25870634697260086,1.4,2.2,0.28,0.21999999999999997,113.65217391304348,23.391304347826086,16.043478260869566,6.478260869565218,4.478260869565218,41.30434782608695,86.69565217391305,20.17391304347826,26.26086956521739,20.52173913043478,21.82608695652174,8.956521739130435,45.30434782608695,10.173913043478262,35.130434782608695,10.869565217391305,30.17391304347826,102.02217391304349,3.4347826086956523,-1.173913043478261,0.6086956521739131,2.0,-2.0,1.391304347826087,-2.782608695652174,2.347826086956522,2.869565217391304,-1.3043478260869565,1.3043478260869565,1.2608695652173914,-0.30434782608695654,2.1739130434782608,-1.6956521739130435,-3.869565217391304,-0.17391304347826086,0.3255702121637323,1.0,1.8695652173913044,0.2,0.18695652173913044
23,76ers,Nets,108,1485,22000354,1610612755,True,True,124,48,94,0.511,10,27,0.37,18,22,0.818,13,38,51,27,16,12,4,3,15,18,102.0,102.0,2020-21,2021-02-06,48,0,1610612751,24.0,2.0,0,17,7,0.7083333333333334,4,7,0.8,0.7,16.0,6.0,-1.0,1.0,-1.0,9.0,6.0,3.0,5.0,-3.0,3.0,6.0,5.0,12.0,-5.0,-14.0,1.0,0.14833333333333332,1.0,1.0,0.20000000000000007,0.09999999999999998,113.4,21.2,14.6,6.0,4.4,41.0,84.8,23.0,30.2,19.6,22.8,9.0,42.0,10.2,31.8,8.4,23.6,100.1,5.0,0.0,-1.2,1.6,-1.6,0.8,-2.6,6.0,8.0,-3.2,3.2,3.6,0.6,0.2,-2.6,-7.0,0.0,0.1972765576655737,1.2,2.0,0.24000000000000005,0.2,114.08333333333333,23.541666666666668,16.041666666666668,6.375,4.416666666666667,41.583333333333336,87.0,20.083333333333332,26.083333333333332,20.291666666666668,21.666666666666668,9.083333333333334,45.541666666666664,10.291666666666666,35.25,10.833333333333334,30.041666666666668,102.02125000000001,3.9583333333333335,-0.875,0.5416666666666666,1.9583333333333333,-1.9583333333333333,1.7083333333333333,-2.4166666666666665,2.375,2.9583333333333335,-1.375,1.375,1.4583333333333333,-0.08333333333333333,2.5833333333333335,-1.8333333333333333,-4.291666666666667,-0.125,0.31818534221246564,1.0,1.8333333333333333,0.20000000000000004,0.18333333333333332
24,76ers,Kings,111,1448,22000381,1610612755,False,True,119,41,85,0.482,9,20,0.45,28,35,0.8,12,47,59,24,17,4,5,8,22,28,106.5,107.0,2020-21,2021-02-09,48,0,1610612758,25.0,3.0,0,18,7,0.72,4,8,0.8,0.8,8.0,0.0,6.0,-3.0,3.0,-2.0,-14.0,17.0,16.0,-6.0,6.0,-2.0,4.0,16.0,-5.0,-22.0,1.0,0.21999999999999997,0.0,1.0,0.0,0.10000000000000009,116.8,21.8,15.0,5.4,4.6,42.4,86.6,23.4,29.4,17.8,22.4,9.4,44.6,11.4,33.2,8.6,24.0,101.5,8.0,0.4,-1.8,0.8,-0.8,2.6,-1.2,6.6,8.8,-4.6,4.6,3.8,1.4,2.6,-3.8,-10.0,0.2,0.23746954012171403,1.6,2.8,0.3200000000000001,0.27999999999999997,114.28,23.56,16.08,6.32,4.56,41.56,86.92,20.4,26.44,20.36,21.92,8.88,46.08,10.36,35.72,10.76,29.64,102.2004,4.12,-0.84,0.76,1.76,-1.76,1.56,-2.88,2.96,3.48,-1.56,1.56,1.32,0.08,3.12,-1.96,-5.0,-0.08,0.314257928523967,0.96,1.8,0.19200000000000003,0.18
25,76ers,Trail Blazers,118,1420,22000394,1610612755,False,False,114,42,86,0.488,6,27,0.222,24,29,0.828,11,35,46,20,9,6,5,2,20,21,94.0,95.0,2020-21,2021-02-11,48,0,1610612757,26.0,2.0,0,18,8,0.6923076923076923,4,8,0.8,0.8,-4.0,5.0,1.0,3.0,-3.0,2.0,-7.0,3.0,6.0,-1.0,1.0,1.0,-4.0,3.0,-11.0,-11.0,0.0,0.10897435897435892,1.0,3.0,0.20000000000000007,0.30000000000000004,117.0,22.6,16.4,5.2,5.4,42.8,86.2,22.6,28.8,18.8,22.2,8.0,46.2,11.4,34.8,8.8,24.8,102.4,4.8,0.4,1.0,-0.2,0.2,1.4,-5.0,6.4,8.0,-3.4,3.4,1.8,0.6,4.8,-4.4,-11.0,0.4,0.18591398456615849,1.0,2.2,0.2000000000000001,0.22000000000000003,114.26923076923077,23.423076923076923,15.807692307692308,6.269230769230769,4.461538461538462,41.57692307692308,86.88461538461539,20.53846153846154,26.53846153846154,20.346153846153847,21.884615384615383,8.76923076923077,46.07692307692308,10.384615384615385,35.69230769230769,10.576923076923077,29.53846153846154,101.885,3.8076923076923075,-0.6153846153846154,0.7692307692307693,1.8076923076923077,-1.8076923076923077,1.5769230769230769,-3.0384615384615383,2.9615384615384617,3.576923076923077,-1.5384615384615385,1.5384615384615385,1.3076923076923077,-0.07692307692307693,3.1153846153846154,-2.3076923076923075,-5.230769230769231,-0.07692307692307693,0.30636240661821285,0.9615384615384616,1.8461538461538463,0.19230769230769232,0.1846153846153846
26,76ers,Suns,120,1388,22000406,1610612755,False,False,111,38,73,0.521,7,17,0.412,28,33,0.848,8,27,35,19,13,7,1,3,15,24,96.0,96.0,2020-21,2021-02-13,48,0,1610612756,27.0,2.0,0,18,9,0.6666666666666666,3,7,0.6,0.7,-9.0,-6.0,-1.0,-2.0,2.0,-10.0,-6.0,14.0,16.0,-9.0,9.0,-1.0,4.0,-1.0,-3.0,-8.0,-1.0,0.026666666666666616,-1.0,0.0,-0.20000000000000007,0.0,116.0,22.6,15.8,4.6,4.4,42.2,85.0,23.2,28.4,18.6,21.4,7.4,46.6,10.8,35.8,8.4,25.0,101.2,2.2,1.6,2.4,0.2,-0.2,1.0,-8.0,6.4,7.4,-2.8,2.8,1.4,-1.2,5.8,-6.2,-12.8,0.4,0.17485171350388742,1.0,2.4,0.20000000000000004,0.24000000000000005,114.14814814814815,23.25925925925926,15.703703703703704,6.074074074074074,4.407407407407407,41.44444444444444,86.37037037037037,20.814814814814813,26.77777777777778,20.14814814814815,21.962962962962962,8.703703703703704,45.666666666666664,10.296296296296296,35.370370370370374,10.444444444444445,29.074074074074073,101.66703703703705,3.3333333333333335,-0.8148148148148148,0.7037037037037037,1.6666666666666667,-1.6666666666666667,1.1481481481481481,-3.1481481481481484,3.3703703703703702,4.037037037037037,-1.8148148148148149,1.8148148148148149,1.2222222222222223,0.07407407407407407,2.962962962962963,-2.3333333333333335,-5.333333333333333,-0.1111111111111111,0.29600330513852596,0.8888888888888888,1.7777777777777777,0.1777777777777778,0.17777777777777778
27,76ers,Jazz,134,1359,22000423,1610612755,False,False,123,47,94,0.5,8,23,0.348,21,24,0.875,12,30,42,19,12,6,4,4,21,18,102.5,103.0,2020-21,2021-02-15,48,0,1610612762,28.0,2.0,0,18,10,0.6428571428571429,2,6,0.4,0.6,-11.0,1.0,1.0,0.0,0.0,2.0,8.0,-5.0,-7.0,3.0,-3.0,-3.0,5.0,1.0,-10.0,-22.0,0.0,-0.1785714285714285,-3.0,-3.0,-0.6,-0.30000000000000004,114.6,21.8,14.6,3.6,4.2,41.6,83.8,23.6,28.6,17.4,21.8,7.0,45.6,10.4,35.2,7.8,23.6,99.9,-1.0,1.4,2.2,-0.6,0.6,-1.4,-7.6,7.8,8.8,-4.4,4.4,0.4,-0.4,5.0,-6.0,-11.8,0.0,0.1256395922917662,0.6,1.6,0.12000000000000002,0.16,114.46428571428571,23.107142857142858,15.571428571428571,6.0,4.392857142857143,41.642857142857146,86.64285714285714,20.821428571428573,26.678571428571427,20.178571428571427,21.821428571428573,8.607142857142858,45.535714285714285,10.357142857142858,35.17857142857143,10.357142857142858,28.857142857142858,101.69678571428572,2.8214285714285716,-0.75,0.7142857142857143,1.6071428571428572,-1.6071428571428572,1.1785714285714286,-2.75,3.0714285714285716,3.642857142857143,-1.6428571428571428,1.6428571428571428,1.0714285714285714,0.25,2.892857142857143,-2.607142857142857,-5.928571428571429,-0.10714285714285714,0.27905420750602755,0.75,1.6071428571428572,0.15,0.16071428571428573
28,76ers,Rockets,113,1323,22000439,1610612755,True,True,118,39,81,0.481,12,26,0.462,28,32,0.875,7,40,47,23,23,12,6,6,21,24,109.5,110.0,2020-21,2021-02-17,48,0,1610612745,29.0,2.0,0,19,10,0.6551724137931034,2,6,0.4,0.6,5.0,-3.0,5.0,0.0,0.0,-3.0,-11.0,14.0,14.0,-3.0,3.0,-1.0,-2.0,10.0,-3.0,-21.0,0.0,0.2623152709359606,2.0,3.0,0.4,0.3,118.2,21.8,13.4,3.8,4.0,43.2,86.4,23.8,28.6,18.6,21.8,7.0,46.6,11.2,35.4,8.0,22.8,100.2,0.0,1.2,1.2,-0.2,0.2,0.2,-2.6,6.4,7.2,-3.2,3.2,0.2,2.8,6.2,-6.8,-15.4,0.2,0.06508058608058606,-0.4,0.4,-0.07999999999999999,0.04,114.58620689655173,23.103448275862068,15.827586206896552,6.0,4.448275862068965,41.55172413793103,86.44827586206897,21.06896551724138,26.862068965517242,20.20689655172414,21.896551724137932,8.724137931034482,45.58620689655172,10.241379310344827,35.3448275862069,10.413793103448276,28.75862068965517,101.96586206896552,2.896551724137931,-0.8275862068965517,0.8620689655172413,1.5517241379310345,-1.5517241379310345,1.0344827586206897,-3.0344827586206895,3.4482758620689653,4.0,-1.6896551724137931,1.6896551724137931,1.0,0.1724137931034483,3.1379310344827585,-2.6206896551724137,-6.448275862068965,-0.10344827586206896,0.27847700279671495,0.7931034482758621,1.6551724137931034,0.15862068965517243,0.16551724137931034
29,76ers,Bulls,105,1298,22000450,1610612755,True,True,112,41,87,0.471,7,21,0.333,23,29,0.793,16,37,53,23,15,5,7,6,18,20,96.5,96.0,2020-21,2021-02-19,48,0,1610612741,30.0,2.0,0,20,10,0.6666666666666666,2,6,0.4,0.6,7.0,-1.0,4.0,1.0,-1.0,1.0,-8.0,5.0,11.0,-2.0,2.0,0.0,3.0,8.0,0.0,-11.0,0.0,0.23809523809523808,-1.0,1.0,-0.19999999999999996,0.09999999999999998,117.0,21.0,14.8,4.2,4.6,41.4,83.8,25.8,30.6,19.8,23.0,7.0,45.8,10.0,35.8,8.4,22.6,101.7,-2.2,-0.6,2.4,-0.4,0.4,-2.2,-6.0,8.6,9.0,-3.2,3.2,-1.2,1.4,5.8,-6.4,-16.8,0.0,0.08787697360111152,-0.2,0.8,-0.039999999999999994,0.08000000000000002,114.5,23.1,15.8,6.033333333333333,4.5,41.53333333333333,86.46666666666667,21.133333333333333,26.933333333333334,20.133333333333333,21.833333333333332,8.6,45.833333333333336,10.433333333333334,35.4,10.3,28.5,101.78366666666668,3.033333333333333,-0.8333333333333334,0.9666666666666667,1.5333333333333334,-1.5333333333333334,1.0333333333333334,-3.2,3.5,4.233333333333333,-1.7,1.7,0.9666666666666667,0.26666666666666666,3.3,-2.533333333333333,-6.6,-0.1,0.2771309439733323,0.7333333333333333,1.6333333333333333,0.14666666666666667,0.1633333333333333
30,76ers,Raptors,110,1278,22000468,1610612755,False,False,103,33,85,0.388,11,37,0.297,26,35,0.743,11,34,45,26,10,8,7,5,21,24,95.5,96.0,2020-21,2021-02-21,48,0,1610612761,31.0,2.0,0,20,11,0.6451612903225806,2,6,0.4,0.6,-7.0,1.0,-4.0,2.0,-2.0,-7.0,4.0,10.0,17.0,-3.0,3.0,3.0,6.0,0.0,-3.0,3.0,0.0,0.12903225806451613,-1.0,-1.0,-0.19999999999999996,-0.09999999999999998,115.6,20.8,14.4,4.6,4.2,41.4,84.2,24.8,29.4,19.0,21.4,7.2,44.6,10.8,33.8,8.0,22.8,99.7,-2.4,-0.8,2.0,0.4,-0.4,-1.6,-4.8,6.2,8.0,-2.4,2.4,-0.8,1.2,4.2,-5.4,-14.6,-0.2,0.09149602122015914,-0.4,0.8,-0.07999999999999999,0.07999999999999999,114.12903225806451,23.193548387096776,15.612903225806452,6.064516129032258,4.516129032258065,41.25806451612903,86.41935483870968,21.29032258064516,27.193548387096776,20.161290322580644,21.903225806451612,8.580645161290322,45.806451612903224,10.451612903225806,35.354838709677416,10.32258064516129,28.774193548387096,101.5809677419355,2.7096774193548385,-0.7741935483870968,0.8064516129032258,1.5483870967741935,-1.5483870967741935,0.7741935483870968,-2.967741935483871,3.7096774193548385,4.645161290322581,-1.7419354838709677,1.7419354838709677,1.032258064516129,0.45161290322580644,3.193548387096774,-2.5483870967741935,-6.290322580645161,-0.0967741935483871,0.27235356700853186,0.6774193548387096,1.5483870967741935,0.13548387096774195,0.15483870967741936
31,76ers,Raptors,102,1242,22000484,1610612755,False,True,109,33,80,0.413,17,38,0.447,26,30,0.867,12,42,54,24,19,5,8,11,15,20,98.5,98.0,2020-21,2021-02-23,48,0,1610612761,32.0,2.0,0,21,11,0.65625,2,5,0.4,0.5,7.0,-5.0,9.0,-3.0,3.0,-7.0,-13.0,15.0,17.0,-5.0,5.0,-7.0,4.0,12.0,6.0,1.0,0.0,0.15625,-2.0,-2.0,-0.4,-0.19999999999999996,113.4,22.0,14.6,5.0,4.8,39.6,84.0,25.2,30.6,19.2,22.0,7.6,44.4,10.8,33.6,9.0,24.8,100.0,-3.0,-1.6,1.0,0.2,-0.2,-3.4,-2.6,7.6,10.2,-2.8,2.8,-0.4,3.2,3.6,-3.8,-11.8,-0.2,0.09550760103819059,-0.8,0.0,-0.15999999999999998,-1.1102230246251566e-17,113.96875,23.21875,15.71875,6.125,4.71875,41.0,86.21875,21.4375,27.28125,20.0,21.84375,8.46875,46.0625,10.5,35.5625,10.53125,29.0625,101.4846875,2.84375,-0.90625,1.0625,1.40625,-1.40625,0.53125,-3.28125,4.0625,5.03125,-1.84375,1.84375,0.78125,0.5625,3.46875,-2.28125,-6.0625,-0.09375,0.26872533053951525,0.59375,1.4375,0.11875000000000002,0.14375
32,76ers,Mavericks,97,1210,22000498,1610612755,True,True,111,39,90,0.433,12,29,0.414,21,25,0.84,8,31,39,26,8,11,6,9,19,21,99.0,100.0,2020-21,2021-02-25,48,0,1610612742,33.0,2.0,0,22,11,0.6666666666666666,3,5,0.6,0.5,14.0,9.0,-14.0,-3.0,3.0,7.0,12.0,1.0,2.0,-2.0,2.0,9.0,-2.0,-9.0,-1.0,-5.0,0.0,0.18279569892473113,-1.0,-2.0,-0.20000000000000007,-0.19999999999999996,113.0,23.0,15.8,6.4,6.4,38.6,85.4,24.8,30.0,19.2,21.2,7.2,48.2,11.6,36.6,11.0,29.0,100.5,0.2,-1.4,3.0,0.0,0.0,-2.8,-4.0,7.8,10.4,-2.0,2.0,-1.6,3.2,6.2,-2.0,-10.0,0.0,0.12142426770485726,-1.0,-0.4,-0.19999999999999998,-0.04,113.87878787878788,23.303030303030305,15.484848484848484,6.121212121212121,4.848484848484849,40.93939393939394,86.33333333333333,21.424242424242426,27.21212121212121,19.96969696969697,21.818181818181817,8.545454545454545,45.84848484848485,10.424242424242424,35.42424242424242,10.575757575757576,29.060606060606062,101.40939393939395,3.1818181818181817,-0.6060606060606061,0.6060606060606061,1.2727272727272727,-1.2727272727272727,0.7272727272727273,-2.8181818181818183,3.9696969696969697,4.9393939393939394,-1.8484848484848484,1.8484848484848484,1.0303030303030303,0.48484848484848486,3.090909090909091,-2.242424242424242,-6.03030303030303,-0.09090909090909091,0.2661214023087642,0.5454545454545454,1.3333333333333333,0.10909090909090911,0.1333333333333333
33,76ers,Cavaliers,112,1183,22000513,1610612755,True,False,109,38,83,0.458,10,28,0.357,23,35,0.657,8,38,46,25,19,9,10,3,26,26,99.62,110.0,2020-21,2021-02-27,53,0,1610612739,34.0,2.0,0,22,12,0.6470588235294118,4,6,0.8,0.6,-3.0,1.0,2.0,7.0,-7.0,-3.0,-14.0,1.0,6.0,0.0,0.0,-3.0,-5.0,-1.0,2.0,4.0,-1.0,0.26470588235294124,2.0,4.0,0.4,0.39999999999999997,110.6,24.4,15.0,6.8,7.4,37.0,84.6,24.8,30.2,18.8,21.8,8.2,47.6,10.8,36.8,11.8,30.2,99.8,5.2,0.2,0.0,-0.6,0.6,-1.8,-3.2,9.0,12.2,-3.0,3.0,0.8,1.8,4.2,-0.2,-6.6,0.0,0.1936976932040892,-0.6,-0.2,-0.12,-0.019999999999999983,113.73529411764706,23.352941176470587,15.588235294117647,6.235294117647059,4.794117647058823,40.85294117647059,86.23529411764706,21.470588235294116,27.441176470588236,20.147058823529413,21.941176470588236,8.558823529411764,45.85294117647059,10.352941176470589,35.5,10.558823529411764,29.029411764705884,101.35676470588236,3.0,-0.5588235294117647,0.6470588235294118,1.4411764705882353,-1.4411764705882353,0.6176470588235294,-3.1470588235294117,3.8823529411764706,4.970588235294118,-1.7941176470588236,1.7941176470588236,0.9117647058823529,0.3235294117647059,2.9705882352941178,-2.1176470588235294,-5.735294117647059,-0.11764705882352941,0.26607976936888705,0.5882352941176471,1.411764705882353,0.11764705882352941,0.1411764705882353
34,76ers,Pacers,114,1145,22000530,1610612755,True,True,130,50,88,0.568,15,35,0.429,15,16,0.938,6,33,39,27,19,10,6,1,19,19,107.0,108.0,2020-21,2021-03-01,48,0,1610612754,35.0,2.0,0,23,12,0.6571428571428571,3,5,0.6,0.5,16.0,0.0,0.0,5.0,-5.0,6.0,-3.0,-3.0,-5.0,0.0,0.0,2.0,-2.0,7.0,7.0,6.0,0.0,0.2025974025974026,2.0,2.0,0.39999999999999997,0.2,108.8,24.8,14.2,7.6,6.8,36.8,85.0,23.8,30.8,19.8,22.2,7.6,47.4,11.0,36.4,11.4,30.6,97.824,3.6,1.0,-0.6,0.8,-0.8,-1.8,-3.8,6.4,10.6,-2.4,2.4,0.4,1.2,2.0,0.8,-1.6,-0.2,0.19417581548748533,-0.6,0.0,-0.12,1.1102230246251566e-17,114.2,23.457142857142856,15.685714285714285,6.228571428571429,4.685714285714286,41.114285714285714,86.28571428571429,21.285714285714285,27.114285714285714,20.114285714285714,21.857142857142858,8.6,45.65714285714286,10.228571428571428,35.42857142857143,10.685714285714285,29.2,101.518,3.3714285714285714,-0.5428571428571428,0.6285714285714286,1.542857142857143,-1.542857142857143,0.7714285714285715,-3.142857142857143,3.6857142857142855,4.685714285714286,-1.7428571428571429,1.7428571428571429,0.9428571428571428,0.2571428571428571,3.085714285714286,-1.8571428571428572,-5.4,-0.11428571428571428,0.26426598746113034,0.6285714285714286,1.4285714285714286,0.12571428571428572,0.14285714285714285
